,customer,state,gender,education,customer_lifetime_value,income,monthly_premium_auto,number_of_open_complaints,policy_type,vehicle_class,total_claim_amount
7770,NV35796,Oregon,F,Master,780191.7081391752,71366.0,94.0,0,Personal Auto,Four-Door Car,265.216633
7771,UU32345,California,M,College,780191.7081391752,49078.0,97.0,0,Corporate Auto,Four-Door Car,484.013411
7772,YM94448,Arizona,F,College,780191.7081391752,10787.0,71.0,0,Personal Auto,Two-Door Car,697.798804
7773,WX46704,California,F,High School or Below,780191.7081391752,0.0,73.0,0,Personal Auto,Four-Door Car,350.4
7774,HY35960,Arizona,M,High School or Below,780191.7081391752,10194.0,65.0,0,Personal Auto,Two-Door Car,312.0
7775,PB41497,Oregon,M,High School or Below,780191.7081391752,81763.0,72.0,1,Personal Auto,Two-Door Car,518.4
7776,GP37412,Arizona,F,College,780191.7081391752,59763.0,73.0,0,Personal Auto,Two-Door Car,350.4
7777,KU62853,California,F,College,780191.7081391752,0.0,78.0,0,Special Auto,Four-Door Car,561.6
7778,EA87824,Arizona,F,College,780191.7081391752,96832.0,85.0,0,Personal Auto,Two-Door Car,408.0
7779,DM42912,California,F,College,780191.7081391752,21135.0,130.0,0,Personal Auto,SUV,678.946216
7780,HK50871,California,M,High School or Below,780191.7081391752,16143.0,62.0,1,Personal Auto,Four-Door Car,32.114117
7781,ZX73673,Arizona,M,Bachelor,780191.7081391752,74015.0,72.0,0,Personal Auto,Four-Door Car,471.443077
7782,EO95783,Arizona,M,High School or Below,780191.7081391752,84178.0,74.0,0,Personal Auto,Two-Door Car,12.588784
7783,TR18791,Arizona,M,Bachelor,780191.7081391752,0.0,70.0,0,Personal Auto,Two-Door Car,504.0
7784,DC83427,Oregon,F,High School or Below,780191.7081391752,0.0,63.0,0,Personal Auto,Four-Door Car,661.7151
7785,OG31942,California,M,College,780191.7081391752,63936.0,189.0,0,Personal Auto,Luxury,765.012123
7786,AK17025,Washington,M,Bachelor,780191.7081391752,0.0,83.0,0,Personal Auto,Four-Door Car,597.6
7787,RT17851,Oregon,F,High School or Below,780191.7081391752,37940.0,129.0,0,Special Auto,SUV,512.542299
7788,UF56271,Washington,F,High School or Below,780191.7081391752,30703.0,70.0,0,Personal Auto,Four-Door Car,336.0
7789,BP25150,Arizona,F,College,780191.7081391752,54898.0,69.0,0,Corporate Auto,Two-Door Car,176.242159
7790,XT34986,Oregon,M,Bachelor,780191.7081391752,89030.0,139.0,0,Personal Auto,SUV,49.566591
7791,OI74902,California,F,College,780191.7081391752,15630.0,115.0,1,Personal Auto,SUV,656.775467
7792,GV33313,Arizona,F,Bachelor,780191.7081391752,35625.0,65.0,1,Personal Auto,Four-Door Car,288.572108
7793,WA54110,Nevada,M,High School or Below,780191.7081391752,48329.0,67.0,0,Corporate Auto,Four-Door Car,470.386291
7794,IS94199,California,F,High School or Below,780191.7081391752,11904.0,61.0,2,Personal Auto,Two-Door Car,292.8
7795,XE22944,Arizona,F,Bachelor,780191.7081391752,12261.0,125.0,0,Personal Auto,SUV,600.0
7796,CK24264,Arizona,M,High School or Below,780191.7081391752,0.0,86.0,0,Personal Auto,Four-Door Car,39.730199
7797,BF54215,California,F,Master,780191.7081391752,87810.0,94.0,3,Personal Auto,Four-Door Car,225.641724
7798,HW85007,Oregon,M,Bachelor,780191.7081391752,64744.0,139.0,0,Personal Auto,SUV,41.308429
7799,PA56702,Arizona,M,Doctor,780191.7081391752,0.0,117.0,0,Personal Auto,SUV,957.134978
7800,VD87432,Washington,M,Bachelor,780191.7081391752,60735.0,135.0,0,Personal Auto,SUV,571.695889
7801,GG57214,Washington,F,Bachelor,780191.7081391752,0.0,67.0,0,Personal Auto,Two-Door Car,482.4
7802,EK10022,California,M,Bachelor,780191.7081391752,36261.0,118.0,0,Corporate Auto,SUV,1197.713861
7803,IV97881,Nevada,M,High School or Below,780191.7081391752,0.0,135.0,0,Personal Auto,Luxury,648.0
7804,GS85403,Washington,F,Master,780191.7081391752,0.0,122.0,0,Corporate Auto,Luxury,650.52179
7805,UO48558,California,M,High School or Below,780191.7081391752,23277.0,77.0,2,Corporate Auto,Four-Door Car,369.6
7806,SX18141,Arizona,F,High School or Below,780191.7081391752,50320.0,73.0,0,Personal Auto,Four-Door Car,297.738909
7807,KK26955,Washington,F,High School or Below,780191.7081391752,49675.0,65.0,0,Personal Auto,Two-Door Car,312.0
7808,PV12088,Arizona,M,High School or Below,780191.7081391752,19508.0,61.0,0,Personal Auto,Two-Door Car,292.8
7809,TV97612,Oregon,M,Bachelor,780191.7081391752,20815.0,110.0,0,Personal Auto,SUV,528.0
7810,VA95387,Nevada,M,High School or Below,780191.7081391752,46621.0,61.0,0,Corporate Auto,Four-Door Car,30.448249
7811,XF93358,Arizona,F,High School or Below,780191.7081391752,22775.0,184.0,0,Personal Auto,Luxury,883.2
7812,WP64059,California,F,Bachelor,780191.7081391752,91814.0,63.0,0,Personal Auto,Two-Door Car,167.037619
7813,YY63521,Arizona,M,College,780191.7081391752,20396.0,76.0,1,Personal Auto,Four-Door Car,364.8
7814,FH69597,California,F,High School or Below,780191.7081391752,73836.0,182.0,3,Personal Auto,Luxury,553.385695
7815,UT76436,Nevada,F,Bachelor,780191.7081391752,55910.0,86.0,0,Personal Auto,Four-Door Car,324.348688
7816,VA94160,California,F,High School or Below,780191.7081391752,43054.0,68.0,0,Personal Auto,Four-Door Car,326.4
7817,NJ55678,Arizona,F,Bachelor,780191.7081391752,64543.0,65.0,0,Personal Auto,Four-Door Car,200.177163
7818,OJ60800,Oregon,M,Bachelor,780191.7081391752,75988.0,67.0,0,Personal Auto,Four-Door Car,200.54531
7819,PG20605,Arizona,M,College,780191.7081391752,0.0,64.0,0,Personal Auto,Four-Door Car,572.522796
7820,UT88283,Arizona,F,College,780191.7081391752,29051.0,73.0,0,Personal Auto,Two-Door Car,153.200014
7821,AF48816,Arizona,F,Bachelor,780191.7081391752,87382.0,72.0,0,Personal Auto,Four-Door Car,345.6
7822,SY93381,California,F,College,780191.7081391752,30694.0,91.0,1,Personal Auto,Four-Door Car,436.8
7823,ZI63885,Washington,M,High School or Below,780191.7081391752,0.0,85.0,0,Personal Auto,Four-Door Car,877.034575
7824,SD41771,California,M,High School or Below,780191.7081391752,49259.0,144.0,0,Personal Auto,Luxury,820.431905
7825,IG80910,Oregon,F,High School or Below,780191.7081391752,47528.0,77.0,1,Personal Auto,Four-Door Car,277.582137
7826,RA62452,Nevada,M,Bachelor,780191.7081391752,70624.0,106.0,0,Corporate Auto,SUV,49.234943
7827,NI88122,California,F,College,780191.7081391752,0.0,64.0,0,Corporate Auto,Four-Door Car,505.975326
7828,LG90006,Oregon,F,Doctor,780191.7081391752,31409.0,93.0,0,Personal Auto,Four-Door Car,381.960657
7829,XZ83249,Nevada,F,High School or Below,780191.7081391752,35504.0,128.0,0,Personal Auto,SUV,404.303518
7830,EP26605,Washington,F,Bachelor,780191.7081391752,44833.0,72.0,0,Personal Auto,Two-Door Car,345.6
7831,LW29130,Washington,F,High School or Below,780191.7081391752,24423.0,67.0,0,Corporate Auto,Two-Door Car,321.6
7832,UD61088,California,M,Bachelor,780191.7081391752,0.0,127.0,0,Personal Auto,SUV,609.6
7833,UY81122,Oregon,F,College,780191.7081391752,0.0,69.0,3,Personal Auto,Four-Door Car,433.959806
7834,ED87136,Arizona,M,High School or Below,780191.7081391752,0.0,61.0,0,Personal Auto,Four-Door Car,439.2
7835,PK58026,Nevada,F,Bachelor,780191.7081391752,96917.0,71.0,0,Personal Auto,Two-Door Car,373.047039
7836,OD79784,Arizona,M,Bachelor,780191.7081391752,84450.0,68.0,0,Corporate Auto,Four-Door Car,291.257059
7837,OO79691,Arizona,F,College,780191.7081391752,0.0,111.0,0,Personal Auto,SUV,1018.808223
7838,PE72393,Arizona,F,High School or Below,780191.7081391752,0.0,115.0,0,Corporate Auto,Four-Door Car,840.179082
7839,QG39997,Arizona,F,College,780191.7081391752,10097.0,110.0,0,Personal Auto,Four-Door Car,218.635593
7840,ET45138,California,F,College,780191.7081391752,33255.0,138.0,0,Personal Auto,Luxury,662.4
7841,WP46383,Oregon,F,Bachelor,780191.7081391752,94132.0,73.0,0,Personal Auto,Four-Door Car,350.4
7842,FJ12205,Oregon,M,Master,780191.7081391752,42602.0,85.0,3,Personal Auto,Two-Door Car,63.161647
7843,KE42114,Nevada,M,Doctor,780191.7081391752,17250.0,62.0,0,Personal Auto,Four-Door Car,175.528642
7844,CO15448,California,M,College,780191.7081391752,74212.0,73.0,0,Personal Auto,Four-Door Car,188.878749
7845,SU31072,Washington,M,Bachelor,780191.7081391752,85756.0,61.0,0,Personal Auto,Four-Door Car,117.036869
7846,LC87490,Arizona,F,Bachelor,780191.7081391752,24910.0,63.0,1,Personal Auto,Four-Door Car,347.857619
7847,OT36536,Oregon,M,Bachelor,780191.7081391752,41596.0,66.0,0,Personal Auto,Four-Door Car,316.8
7848,DE59454,Nevada,M,Bachelor,780191.7081391752,72202.0,63.0,0,Corporate Auto,Two-Door Car,453.6
7849,VS63956,California,M,Bachelor,780191.7081391752,33967.0,76.0,0,Personal Auto,Four-Door Car,364.8
7850,TR39403,California,F,Master,780191.7081391752,77951.0,93.0,3,Corporate Auto,Two-Door Car,19.668633
7851,AB62982,Oregon,F,Doctor,780191.7081391752,77521.0,73.0,0,Personal Auto,Two-Door Car,350.4
7852,QP76867,Oregon,M,College,780191.7081391752,0.0,109.0,0,Personal Auto,Luxury,852.460341
7853,MO41014,Arizona,M,Bachelor,780191.7081391752,86305.0,62.0,0,Corporate Auto,Four-Door Car,80.73124
7854,EK56325,Arizona,M,High School or Below,780191.7081391752,0.0,92.0,2,Personal Auto,Four-Door Car,662.4
7855,LB59405,California,F,High School or Below,780191.7081391752,57693.0,76.0,0,Personal Auto,Four-Door Car,547.2
7856,JI37927,Oregon,F,College,780191.7081391752,0.0,112.0,3,Corporate Auto,SUV,78.975117
7857,OJ43280,California,M,Bachelor,780191.7081391752,33137.0,74.0,0,Personal Auto,Two-Door Car,472.500375
7858,YW43854,Washington,M,High School or Below,780191.7081391752,0.0,68.0,0,Personal Auto,Four-Door Car,489.6
7859,AL43475,California,F,College,780191.7081391752,44938.0,183.0,0,Personal Auto,Luxury,2069.309854
7860,XY80192,Oregon,M,High School or Below,780191.7081391752,33617.0,117.0,0,Personal Auto,Four-Door Car,761.722334
7861,PI71828,Arizona,M,College,780191.7081391752,38460.0,61.0,0,Personal Auto,Four-Door Car,191.365686
7862,RQ94849,California,M,College,780191.7081391752,0.0,67.0,0,Personal Auto,Four-Door Car,482.4
7863,JX93039,Washington,F,College,780191.7081391752,40171.0,123.0,0,Personal Auto,SUV,576.880144
7864,KF44948,Washington,F,High School or Below,780191.7081391752,0.0,64.0,0,Personal Auto,Four-Door Car,307.2
7865,OK14812,Nevada,M,Doctor,780191.7081391752,36631.0,62.0,0,Personal Auto,Four-Door Car,67.530904
7866,UV49359,Nevada,F,Bachelor,780191.7081391752,74335.0,187.0,0,Corporate Auto,Luxury,896.436023
7867,IZ88103,California,F,Bachelor,780191.7081391752,79421.0,104.0,0,Personal Auto,Four-Door Car,115.126739
7868,QC27179,Oregon,M,Bachelor,780191.7081391752,38466.0,68.0,0,Personal Auto,Two-Door Car,204.685796
7869,VC47959,Arizona,F,College,780191.7081391752,54495.0,61.0,0,Personal Auto,Four-Door Car,182.350945
7870,BN45584,Oregon,F,College,780191.7081391752,0.0,112.0,0,Special Auto,Luxury,806.4
7871,YP53257,Oregon,F,Bachelor,780191.7081391752,14290.0,271.0,0,Personal Auto,Luxury,1300.8
7872,VP84987,California,M,College,780191.7081391752,0.0,73.0,0,Personal Auto,Two-Door Car,350.4
7873,LK57934,Nevada,M,Bachelor,780191.7081391752,45776.0,89.0,0,Personal Auto,Four-Door Car,95.95081
7874,AV49798,Arizona,M,College,780191.7081391752,94263.0,98.0,0,Personal Auto,Four-Door Car,112.420211
7875,RD73104,Washington,F,High School or Below,780191.7081391752,12181.0,108.0,0,Personal Auto,Four-Door Car,591.511506
7876,IZ17303,California,M,Bachelor,780191.7081391752,97268.0,85.0,0,Personal Auto,Four-Door Car,35.278648
7877,PK79296,California,F,College,780191.7081391752,28995.0,67.0,0,Personal Auto,Four-Door Car,321.6
7878,VA82895,Oregon,F,High School or Below,780191.7081391752,25030.0,113.0,4,Personal Auto,Luxury,542.4
7879,WC66749,Oregon,F,College,780191.7081391752,12613.0,70.0,0,Personal Auto,Four-Door Car,336.0
7880,JO68735,California,F,Bachelor,780191.7081391752,0.0,64.0,0,Personal Auto,Two-Door Car,460.8
7881,JA55700,California,M,High School or Below,780191.7081391752,25927.0,103.0,0,Personal Auto,SUV,674.973614
7882,IX97339,Arizona,F,College,780191.7081391752,0.0,134.0,0,Corporate Auto,SUV,643.2
7883,DH93540,Oregon,M,College,780191.7081391752,28215.0,65.0,0,Personal Auto,Two-Door Car,468.0
7884,KV56995,Nevada,M,Bachelor,780191.7081391752,18375.0,103.0,0,Personal Auto,Luxury,535.080276
7885,PA15141,California,F,High School or Below,780191.7081391752,43221.0,87.0,0,Special Auto,Four-Door Car,398.735257
7886,FC48492,California,M,Bachelor,780191.7081391752,0.0,84.0,0,Personal Auto,Four-Door Car,849.011958
7887,ZJ29643,Washington,F,Doctor,780191.7081391752,0.0,84.0,1,Personal Auto,Four-Door Car,481.025786
7888,EC22495,Oregon,M,High School or Below,780191.7081391752,52082.0,79.0,0,Personal Auto,Four-Door Car,379.2
7889,RO87000,California,M,High School or Below,780191.7081391752,50719.0,68.0,0,Personal Auto,Four-Door Car,394.248334
7890,YU35148,Washington,F,Bachelor,780191.7081391752,0.0,123.0,0,Personal Auto,SUV,590.4
7891,BW51534,California,F,High School or Below,780191.7081391752,0.0,110.0,0,Corporate Auto,SUV,528.0
7892,ER50891,California,M,High School or Below,780191.7081391752,39248.0,87.0,0,Personal Auto,Four-Door Car,386.765125
7893,LM63497,Oregon,F,College,780191.7081391752,0.0,82.0,0,Personal Auto,Four-Door Car,590.4
7894,DE71115,Washington,M,High School or Below,780191.7081391752,68463.0,70.0,1,Personal Auto,Four-Door Car,336.0
7895,AX71238,California,M,High School or Below,780191.7081391752,38096.0,99.0,0,Personal Auto,Two-Door Car,475.2
7896,IZ50034,Washington,M,College,780191.7081391752,42124.0,101.0,0,Personal Auto,SUV,484.8
7897,AR75105,California,F,College,780191.7081391752,21073.0,106.0,1,Personal Auto,SUV,508.8
7898,LX77880,Oregon,F,Bachelor,780191.7081391752,24149.0,61.0,0,Personal Auto,Four-Door Car,292.8
7899,PQ72803,Washington,F,High School or Below,780191.7081391752,10312.0,78.0,0,Personal Auto,Four-Door Car,486.278557
7900,PV99529,Arizona,M,Bachelor,780191.7081391752,0.0,77.0,0,Personal Auto,Two-Door Car,404.82483
7901,UW10841,California,M,Bachelor,780191.7081391752,74115.0,63.0,0,Personal Auto,Four-Door Car,275.349481
7902,UO93347,California,M,High School or Below,780191.7081391752,34624.0,95.0,0,Personal Auto,Four-Door Car,270.370335
7903,WK46492,Arizona,F,Bachelor,780191.7081391752,36108.0,128.0,2,Personal Auto,SUV,614.4
7904,DO70918,Nevada,F,High School or Below,780191.7081391752,0.0,127.0,0,Special Auto,Luxury,914.4
7905,KG71396,Nevada,M,High School or Below,780191.7081391752,0.0,118.0,0,Corporate Auto,Two-Door Car,959.849922
7906,MI16758,Nevada,F,High School or Below,780191.7081391752,43184.0,102.0,0,Personal Auto,SUV,376.836888
7907,AT98182,California,F,Doctor,780191.7081391752,0.0,67.0,0,Corporate Auto,Four-Door Car,146.301396
7908,GP67583,Arizona,M,College,780191.7081391752,35349.0,102.0,0,Personal Auto,Four-Door Car,489.6
7909,DY73849,California,F,Bachelor,780191.7081391752,0.0,124.0,0,Personal Auto,SUV,250.723005
7910,UR42360,California,M,Bachelor,780191.7081391752,35095.0,73.0,0,Personal Auto,Two-Door Car,525.6
7911,IK74329,Arizona,F,High School or Below,780191.7081391752,13164.0,70.0,0,Personal Auto,Two-Door Car,75.393383
7912,WJ20394,Nevada,M,High School or Below,780191.7081391752,0.0,141.0,0,Corporate Auto,SUV,676.8
7913,PF26758,Oregon,F,College,780191.7081391752,94880.0,79.0,3,Special Auto,Four-Door Car,347.595108
7914,DK81475,Nevada,M,College,780191.7081391752,95301.0,114.0,0,Personal Auto,SUV,547.2
7915,DK93464,Nevada,F,Bachelor,780191.7081391752,56202.0,107.0,0,Personal Auto,Two-Door Car,513.511091
7916,XS76166,Oregon,F,College,780191.7081391752,35592.0,82.0,0,Personal Auto,Two-Door Car,496.805418
7917,TZ76531,California,M,High School or Below,780191.7081391752,0.0,113.0,0,Personal Auto,Four-Door Car,542.4
7918,RC22595,Arizona,F,College,780191.7081391752,0.0,102.0,0,Personal Auto,Four-Door Car,489.6
7919,IA90990,California,F,High School or Below,780191.7081391752,0.0,89.0,0,Corporate Auto,Two-Door Car,640.8
7920,QQ69088,Washington,M,Doctor,780191.7081391752,11097.0,73.0,0,Corporate Auto,Two-Door Car,350.4
7921,ED59130,Arizona,M,Bachelor,780191.7081391752,74900.0,208.0,0,Personal Auto,Luxury,998.4
7922,SC90717,California,M,Doctor,780191.7081391752,23576.0,89.0,0,Personal Auto,Four-Door Car,383.508096
7923,PP36346,Nevada,F,High School or Below,780191.7081391752,23393.0,95.0,0,Corporate Auto,Four-Door Car,456.0
7924,JU75786,Oregon,F,Master,780191.7081391752,0.0,95.0,0,Personal Auto,Two-Door Car,149.843223
7925,TU68427,Arizona,F,High School or Below,780191.7081391752,0.0,73.0,0,Personal Auto,Two-Door Car,350.4
7926,YD28431,California,F,Master,780191.7081391752,66346.0,87.0,1,Personal Auto,Four-Door Car,78.179743
7927,MY56715,Oregon,M,Bachelor,780191.7081391752,58109.0,86.0,0,Corporate Auto,Two-Door Car,412.8
7928,NF60680,Arizona,F,High School or Below,780191.7081391752,92766.0,71.0,0,Personal Auto,Two-Door Car,379.029102
7929,BD70337,California,M,High School or Below,780191.7081391752,26307.0,73.0,0,Personal Auto,Four-Door Car,313.192439
7930,DM77491,Oregon,M,Bachelor,780191.7081391752,0.0,69.0,0,Personal Auto,Four-Door Car,238.057939
7931,EV57176,California,F,High School or Below,780191.7081391752,21171.0,72.0,0,Corporate Auto,Four-Door Car,345.6
7932,CQ76876,California,F,College,780191.7081391752,82753.0,114.0,0,Personal Auto,Four-Door Car,264.666921
7933,QI89498,Oregon,F,College,780191.7081391752,0.0,64.0,0,Personal Auto,Four-Door Car,757.206098
7934,BH43020,California,M,Bachelor,780191.7081391752,39754.0,85.0,0,Personal Auto,Four-Door Car,62.282034
7935,EC66666,Arizona,F,College,780191.7081391752,0.0,67.0,0,Personal Auto,Two-Door Car,321.6
7936,EO74797,Arizona,F,Bachelor,780191.7081391752,0.0,76.0,1,Personal Auto,Four-Door Car,364.8
7937,IA30254,Nevada,M,High School or Below,780191.7081391752,0.0,70.0,0,Corporate Auto,Four-Door Car,712.619939
7938,KC79907,Arizona,F,College,780191.7081391752,91915.0,186.0,0,Personal Auto,Luxury,93.56694
7939,XW34862,Nevada,F,Master,780191.7081391752,21514.0,62.0,0,Special Auto,Two-Door Car,257.248789
7940,RI76930,California,F,College,780191.7081391752,43276.0,104.0,0,Personal Auto,SUV,499.2
7941,XZ40716,California,F,High School or Below,780191.7081391752,75531.0,102.0,0,Personal Auto,Four-Door Car,489.6
7942,ZC75052,California,M,Bachelor,780191.7081391752,23665.0,67.0,0,Personal Auto,Four-Door Car,404.817249
7943,DH51686,Arizona,F,Bachelor,780191.7081391752,0.0,118.0,0,Personal Auto,Four-Door Car,566.4
7944,HJ89045,California,F,Bachelor,780191.7081391752,96337.0,127.0,0,Personal Auto,SUV,609.6
7945,DJ34695,California,M,High School or Below,780191.7081391752,60180.0,183.0,0,Corporate Auto,Luxury,988.533256
7946,KR89806,Oregon,F,High School or Below,780191.7081391752,0.0,63.0,0,Personal Auto,Four-Door Car,685.12694
7947,OX62816,Washington,M,Master,780191.7081391752,30376.0,66.0,0,Personal Auto,Four-Door Car,316.8
7948,WM36886,California,M,Master,780191.7081391752,88997.0,72.0,0,Corporate Auto,Four-Door Car,174.041566
7949,BE92692,Oregon,M,Bachelor,780191.7081391752,69236.0,63.0,1,Personal Auto,Four-Door Car,110.868874
7950,JV79596,Oregon,F,Bachelor,780191.7081391752,27627.0,63.0,0,Special Auto,Two-Door Car,453.6
7951,KA49711,Nevada,M,Bachelor,780191.7081391752,77524.0,68.0,3,Corporate Auto,Four-Door Car,64.799325
7952,YI68606,Oregon,F,High School or Below,780191.7081391752,75449.0,61.0,0,Corporate Auto,Two-Door Car,130.775164
7953,AU11344,Oregon,F,Bachelor,780191.7081391752,35666.0,131.0,0,Personal Auto,SUV,312.110029
7954,BG42047,Nevada,M,College,780191.7081391752,17658.0,65.0,0,Personal Auto,Four-Door Car,312.0
7955,CF73234,Oregon,M,High School or Below,780191.7081391752,0.0,71.0,0,Corporate Auto,Four-Door Car,340.8
7956,VE85103,Nevada,M,College,780191.7081391752,20567.0,72.0,4,Personal Auto,Four-Door Car,345.6
7957,LN99977,California,F,College,780191.7081391752,30061.0,104.0,0,Special Auto,Luxury,499.2
7958,CR56473,Nevada,M,High School or Below,780191.7081391752,0.0,74.0,0,Corporate Auto,Four-Door Car,532.8
7959,YP32443,Oregon,M,Bachelor,780191.7081391752,20354.0,116.0,0,Personal Auto,SUV,556.8
7960,MQ46375,Oregon,M,Bachelor,780191.7081391752,36637.0,192.0,0,Corporate Auto,Luxury,921.6
7961,VU30980,California,M,High School or Below,780191.7081391752,0.0,131.0,0,Personal Auto,SUV,628.8
7962,JX50349,Oregon,F,College,780191.7081391752,63860.0,62.0,0,Personal Auto,Four-Door Car,208.598246
